0.000000975,2.22E-07,1.46E+12,8.56E-06,5.64E+13,9.63E-07,5.84E+19,5.62E+13,1.59E+12,6.38E+19,6.14E+13
0.000001,1.47E-07,9.71E+11,5.82E-06,3.84E+13,9.88E-07,3.88E+19,3.84E+13,1.06E+12,4.23E+19,4.18E+13
0.00000101,8.91E-08,5.87E+11,8.96E-06,5.90E+13,1.01E-06,5.87E+19,5.93E+13,6.39E+11,6.39E+19,6.45E+13
0.00000102,9.59E-08,6.32E+11,9.73E-06,6.41E+13,1.02E-06,6.32E+19,6.45E+13,6.88E+11,6.88E+19,7.02E+13
0.00000103,1.22E-07,8.03E+11,1.25E-05,8.23E+13,1.03E-06,8.03E+19,8.27E+13,8.73E+11,8.73E+19,8.99E+13
0.00000104,1.38E-07,9.07E+11,1.42E-05,9.39E+13,1.04E-06,9.07E+19,9.43E+13,9.87E+11,9.87E+19,1.03E+14
0.00000105,1.51E-07,9.92E+11,1.57E-05,1.04E+14,1.05E-06,9.92E+19,1.04E+14,1.08E+12,1.08E+20,1.13E+14
0.00000106,9.40E-08,6.19E+11,9.92E-06,6.53E+13,1.06E-06,6.19E+19,6.56E+13,6.74E+11,6.74E+19,7.14E+13
0.00000107,1.09E-07,7.17E+11,1.16E-05,7.64E+13,1.07E-06,7.17E+19,7.67E+13,7.81E+11,7.81E+19,8.36E+13
0.00000108,8.37E-08,5.51E+11,8.99E-06,5.93E+13,1.08E-06,5.51E+19,5.95E+13,6.00E+11,6.00E+19,6.48E+13
0.00000109,9.29E-08,6.12E+11,1.01E-05,6.64E+13,1.09E-06,6.12E+19,6.67E+13,6.66E+11,6.66E+19,7.26E+13
0.0000011,7.53E-08,4.96E+11,8.25E-06,5.43E+13,1.10E-06,4.96E+19,5.46E+13,5.40E+11,5.40E+19,5.94E+13
0.00000111,9.55E-08,6.29E+11,1.06E-05,6.95E+13,1.11E-06,6.29E+19,6.98E+13,6.85E+11,6.85E+19,7.60E+13
0.00000112,8.86E-08,5.84E+11,9.88E-06,6.51E+13,1.12E-06,5.84E+19,6.54E+13,6.35E+11,6.35E+19,7.11E+13
0.00000113,7.58E-08,4.99E+11,8.53E-06,5.62E+13,1.13E-06,4.99E+19,5.64E+13,5.43E+11,5.43E+19,6.14E+13
0.00000114,5.02E-08,3.31E+11,5.70E-06,3.76E+13,1.14E-06,3.31E+19,3.77E+13,3.60E+11,3.60E+19,4.10E+13
0.00000115,2.83E-08,1.87E+11,3.24E-06,2.14E+13,1.15E-06,1.87E+19,2.15E+13,2.03E+11,2.03E+19,2.33E+13
0.00000118,1.89E-07,1.25E+12,7.34E-06,4.84E+13,1.17E-06,4.17E+19,4.88E+13,1.36E+12,4.52E+19,5.29E+13
0.0000012,1.26E-07,8.31E+11,7.50E-06,4.95E+13,1.19E-06,4.16E+19,4.94E+13,9.04E+11,4.52E+19,5.38E+13
0.00000123,1.66E-07,1.09E+12,6.72E-06,4.43E+13,1.22E-06,3.63E+19,4.43E+13,1.19E+12,3.96E+19,4.83E+13
0.00000125,1.59E-07,1.05E+12,9.86E-06,6.50E+13,1.24E-06,5.25E+19,6.51E+13,1.14E+12,5.70E+19,7.07E+13
0.0000013,3.93E-07,2.59E+12,1.00E-05,6.60E+13,1.28E-06,5.18E+19,6.63E+13,2.82E+12,5.63E+19,7.21E+13
0.00000135,3.15E-07,2.08E+12,8.35E-06,5.50E+13,1.33E-06,4.16E+19,5.53E+13,2.26E+12,4.52E+19,6.01E+13
0.0000014,3.69E-07,2.43E+12,1.01E-05,6.68E+13,1.38E-06,4.86E+19,6.71E+13,2.64E+12,5.29E+19,7.30E+13
0.00000145,3.66E-07,2.41E+12,1.04E-05,6.88E+13,1.43E-06,4.82E+19,6.89E+13,2.63E+12,5.25E+19,7.51E+13
0.0000015,3.29E-07,2.17E+12,9.70E-06,6.39E+13,1.48E-06,4.34E+19,6.42E+13,2.36E+12,4.72E+19,6.99E+13
0.00000159,5.41E-07,3.56E+12,9.28E-06,6.12E+13,1.55E-06,3.96E+19,6.13E+13,3.88E+12,4.31E+19,6.68E+13
0.00000168,4.13E-07,2.72E+12,7.50E-06,4.94E+13,1.64E-06,3.02E+19,4.96E+13,2.96E+12,3.29E+19,5.40E+13
