1.00E-11,6.72313
1.10E-11,6.40142
1.22E-11,6.09511
1.34E-11,5.80345
1.48E-11,5.52575
1.63E-11,5.26134
1.80E-11,5.00958
1.99E-11,4.76987
2.19E-11,4.54162
2.42E-11,4.3243
2.67E-11,4.11738
2.94E-11,3.92036
3.24E-11,3.73277
3.58E-11,3.55415
3.95E-11,3.38408
4.35E-11,3.22215
4.80E-11,3.06797
5.30E-11,2.92117
5.84E-11,2.78139
6.44E-11,2.64829
7.11E-11,2.52157
7.84E-11,2.40091
8.65E-11,2.28603
9.54E-11,2.17664
1.05E-10,2.07248
1.16E-10,1.97332
1.28E-10,1.87889
1.41E-10,1.78898
1.56E-10,1.70338
1.72E-10,1.62187
1.90E-10,1.54427
2.09E-10,1.47037
2.31E-10,1.40001
2.54E-10,1.33302
2.81E-10,1.26924
3.09E-10,1.2085
3.41E-10,1.15068
3.77E-10,1.09562
4.15E-10,1.04319
4.58E-10,0.993273
5.05E-10,0.945745
5.57E-10,0.900491
6.15E-10,0.857403
6.78E-10,0.816376
7.48E-10,0.777313
8.25E-10,0.740119
9.10E-10,0.704704
1.00E-09,0.670985
1.11E-09,0.638879
1.22E-09,0.608309
1.35E-09,0.579202
1.49E-09,0.551488
1.64E-09,0.5251
1.81E-09,0.499975
1.99E-09,0.476053
2.20E-09,0.453275
2.43E-09,0.431587
2.68E-09,0.410937
2.95E-09,0.391275
3.26E-09,0.372555
3.59E-09,0.35473
3.96E-09,0.337758
4.37E-09,0.321599
4.82E-09,0.306215
5.32E-09,0.291568
5.87E-09,0.277624
6.47E-09,0.264351
7.14E-09,0.251716
7.87E-09,0.239688
8.68E-09,0.228234
9.58E-09,0.217325
1.06E-08,0.206933
1.17E-08,0.197034
1.29E-08,0.187609
1.42E-08,0.178641
1.56E-08,0.170104
1.73E-08,0.161975
1.90E-08,0.15423
2.10E-08,0.146849
2.32E-08,0.139823
2.52E-08,0.133918
2.53E-08,0.133765
2.79E-08,0.127377
3.08E-08,0.121296
3.40E-08,0.115497
3.75E-08,0.109971
4.13E-08,0.104709
4.56E-08,0.0997025
5.03E-08,0.094944
5.54E-08,0.0904228
6.12E-08,0.0861097
6.75E-08,0.0819931
7.44E-08,0.0780732
8.21E-08,0.0743426
9.05E-08,0.0707925
9.99E-08,0.0674197
1.10E-07,0.0642214
1.22E-07,0.0609468
1.35E-07,0.0580381
1.49E-07,0.0552704
1.64E-07,0.0526369
1.81E-07,0.0501308
2.00E-07,0.0477461
2.20E-07,0.0454791
2.45E-07,0.0431845
2.70E-07,0.0411339
2.98E-07,0.0391823
3.29E-07,0.0373261
3.62E-07,0.0355604
4.00E-07,0.0338874
4.41E-07,0.0322898
4.86E-07,0.0307684
5.36E-07,0.0293222
5.92E-07,0.0279469
6.53E-07,0.0266416
7.35E-07,0.0251459
8.17E-07,0.0238963
9.01E-07,0.022789
9.94E-07,0.0217351
1.10E-06,0.0207366
1.21E-06,0.0197873
1.33E-06,0.0188888
1.50E-06,0.0178605
1.66E-06,0.0170607
1.83E-06,0.0162995
2.03E-06,0.0155329
